cluster,docId,document title
Cluster-1,NSUNHY017353771,Charades
Cluster-1,DX1901678404,Our Puzzle Department
Cluster-1,DX1901499726,"ENIGMAS, CHARADES, ETC"
Cluster-1,GGMTVL524244609,Prize Enigmatical Pastimes
Cluster-1,DX1901499183,NUTS TO CRACK
Cluster-1,DX1901514454,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901719680,PUZZLES
Cluster-1,DX1901245032,CHARADES
Cluster-1,DX1901499826,"ENIGMAS, CHARADES, ETC"
Cluster-1,DX1901728699,PUZZLES
Cluster-1,DX1901126321,Crackers for the Ingenious
Cluster-1,OWZUVY183387666,Roman Empire
Cluster-1,DX1901725409,THE JUNE COMPETITION.-RIDDLES
Cluster-1,DX1901730378,PUZZLES
Cluster-1,DX1901724069,HIDDEN TEXT AND BIBLICAL CHARADE
Cluster-1,DX1901507487,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901109086,Crackers for the Ingenious
Cluster-1,DX1901883992,RIDDLES
Cluster-1,DX1901728907,PUZZLES
Cluster-1,DX1901499753,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901115924,Crackers for the Ingenious
Cluster-1,DX1901497040,NUTS TO CRACK
Cluster-1,DX1901106862,RIDDLES
Cluster-1,DX1901793155,"ENIGMAS, CHARADES, &c."
Cluster-1,DX1901511920,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901782303,THE RIDDLE-BOX
Cluster-1,DX1901123453,Crackers for the Ingenious
Cluster-1,IWKOQO909229032,The Puzzler
Cluster-1,DX1901677682,CHARADE
Cluster-1,DX1901245671,RIDDLE
Cluster-1,DX1901719741,PUZZLES
Cluster-1,DX1902043636,PUZZLE COMPETITION
Cluster-1,DX1901115653,Crackers for Ingenious
Cluster-1,NPVDKT582199357,The Riddler
Cluster-1,CC1903069139,Missionary Enigmas
Cluster-1,MUTEAT825122751,The Puzzler
Cluster-1,DX1901520199,PUZZLE PAGE
Cluster-1,DX1901906608,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901678191,Our Puzzle Department
Cluster-1,DX1901509032,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901677202,CHARADES
Cluster-1,DX1901234652,AN ORIGINAL CHARADE
Cluster-1,CTXYDO493814329,The Puzzler
Cluster-1,DX1901506201,RIDDLE-ME-REES
Cluster-1,DX1901684240,CHARADE
Cluster-1,DX1901686052,PUZZLE PAGES
Cluster-1,CC1903080034,Prize Competitions
Cluster-1,DX1901907440,PUZZLE PAGES
Cluster-1,XQYPYQ482468055,The Riddler
Cluster-1,DX1901906740,PUZZLE PAGES
Cluster-1,DX1901519675,PUZZLE PAGE
Cluster-1,DX1902136500,CHARADE
Cluster-1,DX1901678387,Our Puzzle Department
Cluster-1,DX1901526997,AMUSING
Cluster-1,DX1901727357,THE CHILDREN'S PAGE
Cluster-1,DX1901517148,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901118844,Crackers for the Ingenious
Cluster-1,DX1901677016,CHARADE
Cluster-1,DX1901118211,Crackers for the Ingenious
Cluster-1,DX1901242124,NEW CHARADES
Cluster-1,DX1901509228,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901242049,NEW CHARADES
Cluster-1,KVVGEF185461675,Puzzles Riddles
Cluster-1,DX1901724715,HIDDEN TEXT AND RIDDLE
Cluster-1,DX1901793582,"ENIGMAS, CHARADES, &c."
Cluster-1,DX1901499752,"ANSWERS TO ENIGMAS, ETC."
Cluster-1,KVXPOY654624251,Our Prile Charade
Cluster-1,DX1901234283,VARIETIES
Cluster-1,WEHVVZ613230288,The Puzzler
Cluster-1,DX1901177310,SCRIPTURE ENIGMA
Cluster-1,CC1903079111,Missionary Bible Enigmas
Cluster-1,DX1901177279,CHARADE
Cluster-1,DX1901734282,"CHARADES, REBUSES, &c."
Cluster-1,DX1901531054,NUTS TO CRACK
Cluster-1,DX1901177124,SCRIPTURE ENIGMA
Cluster-1,DX1901782375,THE RIDDLE-BOX
Cluster-1,DX1901793500,"ENIGMAS, CHARADES, &c."
Cluster-1,DX1901497093,OUR PRIZE CHARADE
Cluster-1,CC1903079251,Missionary Bible Enigmas
Cluster-1,JLFBVJ527859164,The Riddler
Cluster-1,HDSDOU560773595,Puzzles Riddles
Cluster-1,PZFZUW204689392,Puzzle Tournament
Cluster-1,DX1901110584,Crackers for the Ingenious
Cluster-1,JDNNHD541523403,Multiple Puzzle?Game Items
Cluster-1,DX1901052739,PUZZLEDOM
Cluster-1,DX1901146508,OUR PRIZE TOURNAMENT
Cluster-1,DX1901683957,CHARADE
Cluster-1,WASYAS234299730,Enigmatical Pastimes
Cluster-1,KDQFTC524766184,Enigmatical Pastimes
Cluster-1,DX1901723514,ENIGMAS AND ACROSTICS
Cluster-1,DX1901517524,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901728841,PUZZLES
Cluster-1,QBQXMJ247295988,The Puzzler
Cluster-1,DX1902136578,RIDDLE
Cluster-1,DX1901126507,Crackers for the Ingenious
Cluster-1,DX1901506505,RIDDLE
Cluster-1,DX1901678656,Enigmas
Cluster-1,DX1901122463,Crackers for the Ingenious
Cluster-1,DX1901122842,Crackers for the Ingenious
Cluster-1,DX1901508701,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,JKMEAQ564820717,Puzzles Riddles &c
Cluster-1,DX1901515761,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901781383,THE RIDDLE-BOX
Cluster-1,DX1901686380,PUZZLE PAGES
Cluster-1,DX1901106184,Crackers for the Ingenious
Cluster-1,DX1901906776,PUZZLE PAGES
Cluster-1,DX1901502784,RIDDLE-ME-REES
Cluster-1,ZGOCMU117679724,The Puzzler
Cluster-1,QXGJHS816629685,The Puzzler
Cluster-1,DX1901679883,PUZZLE PAGE
Cluster-1,CC1904017097,PUZZLES
Cluster-1,DX1901793521,"ENIGMAS, CHARADES, &c."
Cluster-1,DX1901500028,PICTORIAL CHARADE
Cluster-1,DX1901678573,Our Puzzle Department
Cluster-1,DX1901509404,ANSWERS TO OUR LITTLE FOLK'S OWN PUZZLES (p. 356)
Cluster-1,DX1901177138,ENIGMA
Cluster-1,DX1901526696,AMUSING
Cluster-1,DX1901731585,PUZZLE PAGES
Cluster-1,PBZNZN693116344,Puzzles Riddles &c
Cluster-1,DX1901684039,CHARADE
Cluster-1,DX1901509401,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901052706,PUZZLEDOM
Cluster-1,DX1901517766,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901526281,AMUSING
Cluster-1,SLASXU864953674,Enigmatical Pastimes
Cluster-1,XOTUCX797129082,The Puzzler
Cluster-1,DX1901123270,Crackers for the Ingenious
Cluster-1,DX1901177152,SCRIPTURE ENIGMA
Cluster-1,DX1901109242,Crackers for the Ingenious
Cluster-1,NNHTLU265941160,The Riddler
Cluster-1,DX1901519208,PUZZLES
Cluster-1,RREELM011890063,The Puzzler
Cluster-1,DX1901793323,"ENIGMAS, CHARADES, &c."
Cluster-1,DX1901176551,SCRIPTURE ENIGMA
Cluster-1,DX1901677082,CHARADE
Cluster-1,DX1901133638,RIDDLES AND ANSWERS
Cluster-1,CC1903079080,Missionary Bible Enigmas
Cluster-1,DX1901719920,PUZZLES
Cluster-1,DX1901105871,Crackers for the Ingenious
Cluster-1,DX1901723092,BIBLE ENIGMA
Cluster-1,DX1901177075,SCRIPTURE CHARADE
Cluster-1,DX1901111008,Crackers for the Ingenious
Cluster-1,DX1901677996,SCRIPTURE PUZZLES
Cluster-1,DX1901526129,"Answers to Riddles, Charades, &c., In October Number"
Cluster-1,DX1901498663,OUR NUTS TO CRACK COMPETITIONS
Cluster-1,DX1901519778,PUZZLE PAGE
Cluster-1,DX1901118312,Crackers for the Ingenious
Cluster-1,CC1904017014,PUZZLES
Cluster-1,CC1903260002,RECREATION COLUMN
Cluster-1,QJXMFG669466258,The Riddler
Cluster-1,DX1901243153,NEW CHARADE
Cluster-1,DX1901052536,PUZZLEDOM
Cluster-1,CDEHCU675477665,The Puzzler
Cluster-1,MFSYLX690318743,Puzzles Riddles &c
Cluster-1,NQIDOI553678887,Games Magic
Cluster-1,DX1901118230,Crackers for the Ingenious
Cluster-1,CC1903432457,RECREATION COLUMN
Cluster-1,XBIVYW054368441,Our Prize Charade No. 20
Cluster-1,DX1901999087,PASTIMES
Cluster-1,OSCJBK671401733,Our Puzzle Department
Cluster-1,DX1901869495,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901111056,SLOMEN'S LATEST RIDDLE
Cluster-1,DX1901497231,NUTS TO CRACK
Cluster-1,DX1901244845,CHARADES
Cluster-1,DX1902048389,OUR PRIZE TOURNAMENT
Cluster-1,DX1901509737,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901245722,ENIGMA
Cluster-1,DX1901677144,CHARADE
Cluster-1,AVTQJY928249968,Award of Prizes
Cluster-1,LJGDUX652572483,Puzzles Riddles &c.
Cluster-1,WKASQU347705984,Puzzles Riddles
Cluster-1,DX1901890829,THE RIDDLE BOX
Cluster-1,DX1901245442,RIDDLE
Cluster-1,NTXGLO412850013,The Puzzler
Cluster-1,CC1903268917,RECREATION COLUMN
Cluster-1,DX1901678520,Our Puzzle Department
Cluster-1,ZONAMF747617272,Games Magic
Cluster-1,DX1901678563,Our Puzzle Department
Cluster-1,DX1901678536,Our Puzzle Department
Cluster-1,DX1901720428,PUZZLES
Cluster-1,DX1901679498,PUZZLES
Cluster-1,DX1901724793,BIBLE ENIGMA AND HIDDEN TEXT
Cluster-1,DX1901238694,RIDDLE
Cluster-1,DX1901906682,PUZZLE PAGES
Cluster-1,DX1901053178,PUZZLEDOM
Cluster-1,DX1901531614,NUTS TO CRACK
Cluster-1,DX1901678543,Our Puzzle Department
Cluster-1,DX1901526356,AMUSING
Cluster-1,XPMHDC979193887,The Puzzler
Cluster-1,DVAVWY320722871,Prize Enigmatical Pastimes
Cluster-1,WLMNGI568142938,Enigmatical and Amusing Exercises for Leisure Moments
Cluster-1,DX1901506190,PUZZLES
Cluster-1,DX1901723976,DOUBLE BIBLE ACROSTIC AND HIDDEN TEXT
Cluster-1,DX1901519315,PUZZLES
Cluster-1,DFDJNA644901449,Enigmatical Pastimes
Cluster-1,CC1903256474,RECREATION COLUMN
Cluster-1,EQOWFZ232542317,Prize Enigmatical Pastimes
Cluster-1,DX1901499351,"ENIGMAS, CHARADES ETC"
Cluster-1,DX1901106081,Crackers for the .
Cluster-1,DX1901869156,"ENIGMAS, CHARADES, &c."
Cluster-1,KARNGS723183667,Prize Charade
Cluster-1,DX1901110688,Crackers for the Ingenious
Cluster-1,DX1901499254,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901110493,Crackers for the Ingenious
Cluster-1,TQSZJT578463614,The Puzzler
Cluster-1,NDYRXB505600196,The Puzzler
Cluster-1,CC1903079192,Missionary Bible Enigmas
Cluster-1,DX1901126201,Crackers for the Ingenious
Cluster-1,RNAYYJ089043142,Puzzles Riddles &c.
Cluster-1,DX1901506473,CHARADE
Cluster-1,DX1901678973,ENIGMA
Cluster-1,DX1901146373,OUR PRIZE TOURNAMENT
Cluster-1,DX1901123723,Crackers for the Ingenious
Cluster-1,DX1901520254,PUZZLE PAGE
Cluster-1,DX1901793553,"ENIGMAS, CHARADES, &c."
Cluster-1,DX1901724174,DOUBLE BIBLE ACROSTIC (TEXT) AND ENIGMA
Cluster-1,DX1901676878,CHARADE
Cluster-1,DX1901728646,PUZZLES
Cluster-1,DX1901734224,"ENIGMAS, CHARADES, &c."
Cluster-1,DX1901148532,PUZZLES
Cluster-1,DX1901677118,CHARADE
Cluster-1,DX1901126302,Crackers for the Ingenious
Cluster-1,DX1901509945,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901509898,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901518017,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,UYKMYA073101410,The Puzzler
Cluster-1,DX1901793261,"NSWERS TO ENIGMAS, CHARADES, &c., IN No. 7"
Cluster-1,DX1901520059,PUZZLE PAGE
Cluster-1,DX1901510616,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901052782,PUZZLEDOM
Cluster-1,CIKJBP956560618,Enigmatical Pastimes
Cluster-1,DX1901118471,Crackers for the Ingenious
Cluster-1,VSCOUS787270265,The Riddler
Cluster-1,DX1901519622,PUZZLE PAGE
Cluster-1,DX1901678466,Our Puzzle Department
Cluster-1,TZWPSU399941801,Puzzles Riddles
Cluster-1,CFECEF971595359,Enigmatical Pastimes
Cluster-1,DX1901793459,"ENIGMAS, CHARADES, &c."
Cluster-1,DX1901519116,PUZZLES
Cluster-1,DX1901907496,PUZZLE PAGES
Cluster-1,DX1901512800,A RIDDLE-ME-REE
Cluster-1,DX1901519280,PUZZLES
Cluster-1,DX1901122319,Crackers for the Ingenious
Cluster-1,TYJSBM385195794,The Riddler
Cluster-1,DX1901728796,PUZZLES
Cluster-1,CC1903255964,RECREATION COLUMN
Cluster-1,ZALLXA050988860,Puzzles Riddles
Cluster-1,DX1901118369,Crackers for the Ingenious
Cluster-1,DX1901119115,Crackers for the Ingenious
Cluster-1,SKJRRL073126968,Enigmatical Pastimes
Cluster-1,DX1901530122,PRIZE AWARDS
Cluster-1,DX1901505260,PUZZLES SELECTED FROM SETS HONOURABLY MENTIONED
Cluster-1,DX1901679562,PUZZLES
Cluster-1,UBEDQV186563224,The Puzzler
Cluster-1,DX1901515950,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901723747,"DOUBLE BIBLE ACROSTIC, AND HIDDEN TEXT"
Cluster-1,CC1903255755,RECREATION CORNER
Cluster-1,DX1901052562,PUZZLEDOM
Cluster-1,DX1901506406,RIDDLE-ME-REES AND THEIR ANSWERS
Cluster-1,YCPIXS640631531,Enigmatical Pastimes
Cluster-1,DX1901513960,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,NDOSPC609563995,Puzzles Riddles &c
Cluster-1,DX1901793604,"ENIGMAS, CHARADES, &c."
Cluster-1,QLQAEB929284530,Puzzles & Riddles
Cluster-1,UBIJPX861360725,Enigma
Cluster-1,DX1901052503,PUZZLEDOM
Cluster-1,DX1901869043,THE FIRST PRIZE CHARADE
Cluster-1,NTCQOL985267750,Puzzles Riddles
Cluster-1,DX1901506739,A FEW RIDDLE-ME-REES
Cluster-1,RGLPZS888152827,Puzzles Riddles
Cluster-1,DX1901243054,A CONVERSATION CHARADE
Cluster-1,DX1901519259,PUZZLES
Cluster-1,DX1901506937,OUR PUZZLE PAGE
Cluster-1,CUPHDE051745811,Enigma
Cluster-1,DX1901508953,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901720186,PUZZLES
Cluster-1,RFDFOD280633122,Puzzles Riddles
Cluster-1,DX1901507699,OUR LITTLE FOLKS'S OWN PUZZLES
Cluster-1,FOCUOC922948458,The Puzzler
Cluster-1,DX1901509271,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901724696,DOUBLE BIBLE ACROSTIC AND HIDDEN TEXT
Cluster-1,DX1901508402,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901498839,NUTS TO CRACK
Cluster-1,DX1901510666,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901517664,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,CC1903079058,Missionary Bible Enigma
Cluster-1,DX1901728862,PUZZLES
Cluster-1,DX1901530270,PRIZE PAPER
Cluster-1,RJCQCI832221842,Puzzle Department
Cluster-1,DX1901677645,CHARADE
Cluster-1,AJMOQY241048596,Enigmatical and Amusing Exercises
Cluster-1,DX1901499733,"ENIGMAS, CHARADES, ETC."
Cluster-1,FCDFFJ814678481,Enigmatical Pastimes
Cluster-1,DX1901518135,OUR LITTLE FOLK'S OWN PUZZLES
Cluster-1,DX1901507929,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901122580,Crackers for the Ingenious
Cluster-1,CC1903240428,OUR PUZZLES
Cluster-1,DX1901515554,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901515355,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901683587,CHARADE
Cluster-1,DX1901506774,OUR PUZZLE PAGES
Cluster-1,FPWQUM787535212,Puzzle Department
Cluster-1,EMQOTA672685739,Our Prize Charade No. 10
Cluster-1,DX1901513820,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901053154,PUZZLEDOM
Cluster-1,DX1901122557,Crackers for the Ingenious
Cluster-1,DX1901115905,Crackers for the Ingenious
Cluster-1,DX1901684182,CHARADES
Cluster-1,DX1901052832,PUZZLEDOM
Cluster-1,DX1901119004,Crackers for the Ingenious
Cluster-1,DX1901589400,Our friend J. MYERS to-day takes the lead in the RIDDLE TOURNAMENT
Cluster-1,DX1901515497,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,CC1903255568,OUR RECREATION CORNER
Cluster-1,DX1901114601,RIDDLES
Cluster-1,RNUYBT291165667,The Puzzler
Cluster-1,DX1901519614,PUZZLE PAGE
Cluster-1,AZHAVQ191788011,Puzzles Riddles
Cluster-1,DX1902042606,MONTHLY COMPETITION-PUZZLES
Cluster-1,DX1901516481,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901686270,PUZZLE PAGES
Cluster-1,DX1901505606,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,CC1903255801,OUR RECREATION CORNER
Cluster-1,HUDPQI418080443,The Puzzler
Cluster-1,CC1903079129,Missionary Bible Enigmas
Cluster-1,DX1901512694,AN ACTING CHARADE
Cluster-1,GHRUKF493182167,The Puzzler
Cluster-1,LFZIYA207715196,Enigmatical Pastimes
Cluster-1,DX1901530727,NUTS TO CRACK
Cluster-1,DX1901519805,PUZZLE PAGE
Cluster-1,WGEJTF420030564,Enigmatical Pastimes
Cluster-1,DX1901793489,"ENIGMAS, CHARADES &c."
Cluster-1,DX1901685814,PUZZLE PAGES
Cluster-1,DX1901513699,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901520070,PUZZLE PAGE
Cluster-1,CC1903079794,Our Puzzle Box
Cluster-1,DX1901656442,SCRIPTURE ENIGMA.-DOUBLE ACROSTIC
Cluster-1,CC1903267996,RECREATION COLUMN
Cluster-1,CC1903259636,RECREATION COLUMN
Cluster-1,DX1901124879,Crackers for the Ingenious
Cluster-1,DX1901511575,OUR LITTLE FOLK'S OWN PUZZLES
Cluster-1,CC1903068639,A MISSIONARY ENIGMA
Cluster-1,DX1901508996,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901526388,AMUSING
Cluster-1,DX1901499520,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901176722,QUESTIONS ON THE LIFE OF JESUS
Cluster-1,BKQYQN223942596,The Puzzler
Cluster-1,DX1901678097,SCRIPTURE PUZZLES
Cluster-1,DX1901122624,Crackers for the Ingenious
Cluster-1,DX1901890366,THE RIDDLE-BOX
Cluster-1,AXOXXE500340346,Puzzles Riddles
Cluster-1,DX1901124198,Crackers for the Ingenious
Cluster-1,DX1901906578,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901503346,RIDDLE-ME-REES
Cluster-1,DX1901105967,Crackers for the Ingenious
Cluster-1,DX1901525776,Answers to Riddles and Charades
Cluster-1,VSAQUT226638639,Puzzle Tournament
Cluster-1,CC1903068724,Enigma No. 3
Cluster-1,DX1901122698,Crackers for the Ingenious
Cluster-1,CC1903256390,RECREATION COLUMN
Cluster-1,DX1901728148,THE CHILDREN'S PAGE
Cluster-1,DX1901676983,CHARADE
Cluster-1,DX1901677246,CHARADE
Cluster-1,CC1903256543,RECREATION COLUMN
Cluster-1,ETSLRQ052025562,Puzzles Riddles &c
Cluster-1,CC1903268751,RECREATION COLUMN
Cluster-1,DX1901723950,DOUBLE BIBLE ACROSTIC (TEXT) AND CHARADE
Cluster-1,VHHVFU305632113,Our Prize Charade
Cluster-1,DNOLMV168911911,Enigmatical and Amusing Exercises
Cluster-1,AFHNCU999127324,Award of Prizes
Cluster-1,DX1901519224,PUZZLES
Cluster-1,EKTYHH525705103,Puzzles Riddles &c.
Cluster-1,DX1901724544,UNBLE BIBLE ACROSTIC AND HIDDEN TEXT
Cluster-1,DX1901499701,"ENIGMAS, CHARADES, ETC."
Cluster-1,LEZBHB380464185,The Puzzler
Cluster-1,CC1903079767,Our Puzzle Box
Cluster-1,BWMMYW763609337,Puzzies Riddles &c
Cluster-1,CC1903080162,Prize Competitions
Cluster-1,DX1901515105,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901676849,CHARADES
Cluster-1,CC1903259370,RECREATION COLUMN
Cluster-1,DX1901731307,PUZZLE PAGES
Cluster-1,CC1903079163,Missionary Bible Enigmas
Cluster-1,DX1902009526,DOUBLE ACROSTIC
Cluster-1,DX1901686441,PUZZLE PAGES
Cluster-1,DX1901176975,CHARADE
Cluster-1,DX1902036818,A PUZZLE
Cluster-1,DX1901513606,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901784239,PUZZLES
Cluster-1,YBCONL636205568,Enigmatical Pastimes
Cluster-1,DX1901499553,"ENIGMAS CHARADES, ETC."
Cluster-1,DX1901509782,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,SGBHUN370556715,Puzzles Riddles
Cluster-1,DX1901105215,Crackers for the Ingenious
Cluster-1,DX1901728066,THE CHILDREN'S PAGE
Cluster-1,PVNSUU143090677,The Riddler
Cluster-1,DX1901734202,RIDDLES
Cluster-1,SYJPCP541182258,Enigmatical Pastimes
Cluster-1,DX1901499437,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901728744,PUZZLES
Cluster-1,DX1901677173,CHARADE
Cluster-1,EIAKBV580048136,Enigmatical Pastimes
Cluster-1,DX1901732040,PUZZLE PAGES
Cluster-1,PASUBZ158847245,The Riddler
Cluster-1,DX1901907001,PUZZLE PAGES
Cluster-1,JQFSWO671823548,Puzzles
Cluster-1,DX1901496449,NUTS TO CRACK
Cluster-1,GRHMGK701545161,The Puzzler
Cluster-1,NNGKED312505080,Our Drawer
Cluster-1,XBCWVI025553850,The Riddler
Cluster-1,TRHZHV236145269,Weekly Prize Competition for Number 18
Cluster-1,DX1901728596,PUZZLES
Cluster-1,DX1901508919,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901719809,PUZZLES
Cluster-1,DX1902136403,RIDDLE
Cluster-1,DX1901116088,Crackers for the Ingenious
Cluster-1,DX1901514823,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901519388,PUZZLE PAGE
Cluster-1,DX1901719931,PUZZLES
Cluster-1,DX1901505975,OUR PUZZLE PAGES
Cluster-1,DX1902004024,"CHESS, PASTIMES"
Cluster-1,DX1901516860,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,DX1901111108,Crackers for the Ingenious
Cluster-1,DX1901793657,"ENIGMAS, CHARADES, &c."
Cluster-1,DX1901679200,Our Puzzle Department
Cluster-1,DX1901240831,CHARADE
Cluster-1,DX1901177311,CHARADE
Cluster-1,DX1901516087,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,YYHDED792693267,Puzzies Riddles
Cluster-1,NTHELN793406821,The Puzzler
Cluster-1,DX1901676896,CHARADE
Cluster-1,DX1901724863,HIDDEN TEXT AND CHARADE
Cluster-1,DX1901532131,PUZZLEDOM
Cluster-1,CC1903079497,Our Puzzle Box
Cluster-1,DX1901728275,THE CHILDREN'S PAGE
Cluster-1,CC1903244355,Charades
Cluster-1,ZOMXZL460320620,Enigmatical and Amusing Exercises
Cluster-1,DX1901793603,"PRIZE ENIGMAS, CHARADES, AND PROVERBS"
Cluster-1,DX1901520234,PUZZLE PAGE
Cluster-1,DX1901683738,CHARADE
Cluster-1,CVMZHR617122516,Enigmatical Pastimes
Cluster-1,IMTSGX943549182,Enigmatical Pastimes
Cluster-1,DX1901869429,"ENIGMAS, CHARADES, ETC."
Cluster-1,DX1901733835,RIDDLES
Cluster-1,QSIQKE553726440,The Puzzler
Cluster-1,DX1901519965,PUZZLE PAGE
Cluster-1,DX1901105325,Crackers for the Angenious
Cluster-1,DX1901677038,CHARADE
Cluster-1,DX1901677029,CHARADE
Cluster-1,DX1901793350,"ENIGMAS, CHARADES, &c."
Cluster-1,DLGXDL333512198,Our Sphinx
Cluster-1,KIYVCM777101515,Enigmatical Pastimes
Cluster-1,DX1901509651,OUR LITTLE FOLKS' OWN PUZZLES
Cluster-1,ZMSXBX021885464,The Puzzler
Cluster-1,DX1901122920,Crackers for the Ingenious
Cluster-1,DX1901496846,NUTS TO CRACK
Cluster-1,DX1901245698,"An Answer to the Riddle in the Museum for October, using the author's lines as near as the introduction of the solution will admit"
Cluster-1,LWSQPK084228156,The Puzzler
Cluster-1,DFGPFN065572032,Puzzles Riddles
Cluster-1,DX1901115490,Crackers for the Ingenious
Cluster-1,DX1901724043,HIDDEN TEXT AND BIBLE ACROSTIC
Cluster-1,DX1901728050,THE CHILDREN'S PAGE
Cluster-1,DX1901907463,PUZZLE PAGES
Cluster-1,DX1901503358,A RIDDLE
Cluster-1,DX1901523352,"Answers to Riddles, & c., In February Number of the LADIES' TREASURY, 1864"
Cluster-1,DX1901784487,PUZZLES
Cluster-1,DX1901526440,AMUSING
Cluster-1,DX1901519985,PUZZLE PAGE
